-7.87131404876709,-0.5072777271270752
-6.186707019805908,-0.6533231735229492
-4.657131195068359,-0.8198292255401611
-2.833508014678955,-0.9357366561889648
-0.9630390405654907,-0.8737931251525879
0.7361341118812561,-0.7792403101921082
3.1724116802215576,-0.8680591583251953
5.438174247741699,-0.7666915655136108
6.877065658569336,-0.3141176104545593
7.8351898193359375,-0.016164302825927734
8.465479850769043,0.16947627067565918
9.22996711730957,1.4132728576660156
9.380709648132324,2.168003559112549
9.439414978027344,3.822678565979004
9.356566429138184,5.418192386627197
9.342252731323242,6.519573211669922
8.78160285949707,7.47834587097168
7.726902961730957,8.364712715148926
6.6299028396606445,9.074456214904785
5.3734917640686035,9.438329696655273
3.382053852081299,9.53357982635498
1.8695695400238037,9.383078575134277
0.570408821105957,9.486574172973633
-1.26405668258667,9.47654914855957
-3.0675368309020996,9.393596649169922
-5.024233818054199,9.393730163574219
-6.458830833435059,9.465743064880371
-8.98445987701416,9.230527877807617
-10.984292984008789,9.02139949798584
-12.64554500579834,8.224533081054688
-13.214900016784668,7.36856746673584
-13.615743637084961,5.330272674560547
-13.82998275756836,3.1233131885528564
-13.609076499938965,1.4571881294250488
-12.857704162597656,0.6761958003044128
-11.817228317260742,-0.28278273344039917
-10.98320198059082,-0.7380124926567078
-9.359910011291504,-0.7906963229179382
